ClientInternal,Provider,QuoteType,Field,EffectiveAt,Value,Unit
IBOR-CORZ,Client,Price,mid,2024-03-31,18.08,USD
IBOR-CORZ,Client,Price,mid,2024-04-30,18.14,USD
IBOR-CORZ,Client,Price,mid,2024-05-30,18.44,USD
IBOR-CORZ,Client,Price,mid,2024-06-29,17.04,USD
IBOR-CORZ,Client,Price,mid,2024-07-29,17.76,USD
IBOR-CORZ,Client,Price,mid,2024-08-28,18.47,USD
IBOR-CORZ,Client,Price,mid,2024-09-27,18.73,USD
IBOR-CORZ,Client,Price,mid,2024-10-27,19.26,USD
IBOR-CORZ,Client,Price,mid,2024-11-26,18.25,USD
IBOR-CORZ,Client,Price,mid,2024-12-26,19.1,USD
IBOR-CORZ,Client,Price,mid,2025-01-25,20.51,USD
IBOR-CORZ,Client,Price,mid,2025-02-24,19.77,USD
IBOR-CORZ,Client,Price,mid,2025-03-26,20.04,USD
IBOR-CORZ,Client,Price,mid,2025-04-25,19.67,USD
IBOR-CORZ,Client,Price,mid,2025-05-25,20.31,USD
IBOR-RIOT,Client,Price,mid,2024-01-01,14.98,USD
IBOR-RIOT,Client,Price,mid,2024-01-31,14.28,USD
IBOR-RIOT,Client,Price,mid,2024-03-01,14.97,USD
IBOR-RIOT,Client,Price,mid,2024-03-31,14.06,USD
IBOR-RIOT,Client,Price,mid,2024-04-30,14.93,USD
IBOR-RIOT,Client,Price,mid,2024-05-30,15.22,USD
IBOR-RIOT,Client,Price,mid,2024-06-29,14.54,USD
IBOR-RIOT,Client,Price,mid,2024-07-29,15.6,USD
IBOR-RIOT,Client,Price,mid,2024-08-28,14.85,USD
IBOR-RIOT,Client,Price,mid,2024-09-27,14.93,USD
IBOR-RIOT,Client,Price,mid,2024-10-27,15.46,USD
IBOR-RIOT,Client,Price,mid,2024-11-26,16.56,USD
IBOR-RIOT,Client,Price,mid,2024-12-26,15.9,USD
IBOR-RIOT,Client,Price,mid,2025-01-25,16.34,USD
IBOR-RIOT,Client,Price,mid,2025-02-24,15.65,USD
IBOR-RIOT,Client,Price,mid,2025-03-26,16.19,USD
IBOR-RIOT,Client,Price,mid,2025-04-25,15.71,USD
IBOR-RIOT,Client,Price,mid,2025-05-25,16.15,USD
IBOR-WULF,Client,Price,mid,2024-01-01,18.2,USD
IBOR-WULF,Client,Price,mid,2024-01-31,17.83,USD
IBOR-WULF,Client,Price,mid,2024-03-01,18.93,USD
IBOR-WULF,Client,Price,mid,2024-03-31,18.07,USD
IBOR-WULF,Client,Price,mid,2024-04-30,18.25,USD
IBOR-WULF,Client,Price,mid,2024-05-30,19.34,USD
IBOR-WULF,Client,Price,mid,2024-06-29,18.32,USD
IBOR-WULF,Client,Price,mid,2024-07-29,17.95,USD
IBOR-WULF,Client,Price,mid,2024-08-28,19.88,USD
IBOR-WULF,Client,Price,mid,2024-09-27,19.5,USD
IBOR-WULF,Client,Price,mid,2024-10-27,18.06,USD
IBOR-WULF,Client,Price,mid,2024-11-26,19.61,USD
IBOR-WULF,Client,Price,mid,2024-12-26,19.51,USD
IBOR-WULF,Client,Price,mid,2025-01-25,21.02,USD
IBOR-WULF,Client,Price,mid,2025-02-24,19.65,USD
IBOR-WULF,Client,Price,mid,2025-03-26,19.92,USD
IBOR-WULF,Client,Price,mid,2025-04-25,19.89,USD
IBOR-WULF,Client,Price,mid,2025-05-25,19.97,USD
IBOR-CIFR,Client,Price,mid,2024-01-01,14.31,USD
IBOR-CIFR,Client,Price,mid,2024-01-31,14.07,USD
IBOR-CIFR,Client,Price,mid,2024-03-01,14.42,USD
IBOR-CIFR,Client,Price,mid,2024-03-31,14.27,USD
IBOR-CIFR,Client,Price,mid,2024-04-30,14.47,USD
IBOR-CIFR,Client,Price,mid,2024-05-30,14.58,USD
IBOR-CIFR,Client,Price,mid,2024-06-29,15.26,USD
IBOR-CIFR,Client,Price,mid,2024-07-29,15.32,USD
IBOR-CIFR,Client,Price,mid,2024-08-28,15.19,USD
IBOR-CIFR,Client,Price,mid,2024-09-27,16.21,USD
IBOR-CIFR,Client,Price,mid,2024-10-27,16.08,USD
IBOR-CIFR,Client,Price,mid,2024-11-26,16.03,USD
IBOR-CIFR,Client,Price,mid,2024-12-26,16.16,USD
IBOR-CIFR,Client,Price,mid,2025-01-25,17.37,USD
IBOR-CIFR,Client,Price,mid,2025-02-24,16.81,USD
IBOR-CIFR,Client,Price,mid,2025-03-26,17.07,USD
IBOR-CIFR,Client,Price,mid,2025-04-25,15.63,USD
IBOR-CIFR,Client,Price,mid,2025-05-25,16.78,USD
IBOR-GLXY,Client,Price,mid,2024-01-01,20.69,USD
IBOR-GLXY,Client,Price,mid,2024-01-31,22.29,USD
IBOR-GLXY,Client,Price,mid,2024-03-01,23.14,USD
IBOR-GLXY,Client,Price,mid,2024-03-31,22.53,USD
IBOR-GLXY,Client,Price,mid,2024-04-30,23.69,USD
IBOR-GLXY,Client,Price,mid,2024-05-30,22.7,USD
IBOR-GLXY,Client,Price,mid,2024-06-29,24.18,USD
IBOR-GLXY,Client,Price,mid,2024-07-29,22.72,USD
IBOR-GLXY,Client,Price,mid,2024-08-28,23.96,USD
IBOR-GLXY,Client,Price,mid,2024-09-27,24.71,USD
IBOR-GLXY,Client,Price,mid,2024-10-27,25.03,USD
IBOR-GLXY,Client,Price,mid,2024-11-26,24.72,USD
IBOR-GLXY,Client,Price,mid,2024-12-26,26.58,USD
IBOR-GLXY,Client,Price,mid,2025-01-25,24.93,USD
IBOR-GLXY,Client,Price,mid,2025-02-24,25.12,USD
IBOR-GLXY,Client,Price,mid,2025-03-26,23.52,USD
IBOR-GLXY,Client,Price,mid,2025-04-25,27.32,USD
IBOR-GLXY,Client,Price,mid,2025-05-25,25.85,USD
IBOR-700,Client,Price,mid,2024-01-01,49.26,HKD
IBOR-700,Client,Price,mid,2024-01-31,54.29,HKD
IBOR-700,Client,Price,mid,2024-03-01,54.64,HKD
IBOR-700,Client,Price,mid,2024-03-31,53.1,HKD
IBOR-700,Client,Price,mid,2024-04-30,50.8,HKD
IBOR-700,Client,Price,mid,2024-05-30,54.67,HKD
IBOR-700,Client,Price,mid,2024-06-29,53.29,HKD
IBOR-700,Client,Price,mid,2024-07-29,52.79,HKD
IBOR-700,Client,Price,mid,2024-08-28,57.31,HKD
IBOR-700,Client,Price,mid,2024-09-27,52.06,HKD
IBOR-700,Client,Price,mid,2024-10-27,57.46,HKD
IBOR-700,Client,Price,mid,2024-11-26,57.77,HKD
IBOR-700,Client,Price,mid,2024-12-26,61.16,HKD
IBOR-700,Client,Price,mid,2025-01-25,58.53,HKD
IBOR-700,Client,Price,mid,2025-02-24,54.71,HKD
IBOR-700,Client,Price,mid,2025-03-26,57.43,HKD
IBOR-700,Client,Price,mid,2025-04-25,59.57,HKD
IBOR-700,Client,Price,mid,2025-05-25,60.6,HKD
IBOR-MARA,Client,Price,mid,2024-01-01,9.69,USD
IBOR-MARA,Client,Price,mid,2024-01-31,8.81,USD
IBOR-MARA,Client,Price,mid,2024-03-01,9.44,USD
IBOR-MARA,Client,Price,mid,2024-03-31,9.96,USD
IBOR-MARA,Client,Price,mid,2024-04-30,10.24,USD
IBOR-MARA,Client,Price,mid,2024-05-30,10.44,USD
IBOR-MARA,Client,Price,mid,2024-06-29,9.79,USD
IBOR-MARA,Client,Price,mid,2024-07-29,10.37,USD
IBOR-MARA,Client,Price,mid,2024-08-28,10.67,USD
IBOR-MARA,Client,Price,mid,2024-09-27,10.59,USD
IBOR-MARA,Client,Price,mid,2024-10-27,10.52,USD
IBOR-MARA,Client,Price,mid,2024-11-26,10.65,USD
IBOR-MARA,Client,Price,mid,2024-12-26,10.21,USD
IBOR-MARA,Client,Price,mid,2025-01-25,10.08,USD
IBOR-MARA,Client,Price,mid,2025-02-24,10.98,USD
IBOR-MARA,Client,Price,mid,2025-03-26,10.63,USD
IBOR-MARA,Client,Price,mid,2025-04-25,10.83,USD
IBOR-MARA,Client,Price,mid,2025-05-25,10.74,USD
IBOR-CLSK,Client,Price,mid,2024-01-01,9.88,USD
IBOR-CLSK,Client,Price,mid,2024-01-31,10.2,USD
IBOR-CLSK,Client,Price,mid,2024-03-01,9.86,USD
IBOR-CLSK,Client,Price,mid,2024-03-31,10.34,USD
IBOR-CLSK,Client,Price,mid,2024-04-30,10.5,USD
IBOR-CLSK,Client,Price,mid,2024-05-30,10.49,USD
IBOR-CLSK,Client,Price,mid,2024-06-29,10.35,USD
IBOR-CLSK,Client,Price,mid,2024-07-29,10.99,USD
IBOR-CLSK,Client,Price,mid,2024-08-28,11.47,USD
IBOR-CLSK,Client,Price,mid,2024-09-27,10.69,USD
IBOR-CLSK,Client,Price,mid,2024-10-27,11.44,USD
IBOR-CLSK,Client,Price,mid,2024-11-26,11.42,USD
IBOR-CLSK,Client,Price,mid,2024-12-26,10.26,USD
IBOR-CLSK,Client,Price,mid,2025-01-25,11.03,USD
IBOR-CLSK,Client,Price,mid,2025-02-24,11.17,USD
IBOR-CLSK,Client,Price,mid,2025-03-26,11.77,USD
IBOR-CLSK,Client,Price,mid,2025-04-25,11.66,USD
IBOR-CLSK,Client,Price,mid,2025-05-25,11.86,USD
IBOR-BLSH,Client,Price,mid,2024-01-01,34.61,USD
IBOR-BLSH,Client,Price,mid,2024-01-31,33.1,USD
IBOR-BLSH,Client,Price,mid,2024-03-01,33.62,USD
IBOR-BLSH,Client,Price,mid,2024-03-31,33.38,USD
IBOR-BLSH,Client,Price,mid,2024-04-30,34.97,USD
IBOR-BLSH,Client,Price,mid,2024-05-30,35.36,USD
IBOR-BLSH,Client,Price,mid,2024-06-29,36.04,USD
IBOR-BLSH,Client,Price,mid,2024-07-29,35.3,USD
IBOR-BLSH,Client,Price,mid,2024-08-28,37.58,USD
IBOR-BLSH,Client,Price,mid,2024-09-27,37.93,USD
IBOR-BLSH,Client,Price,mid,2024-10-27,39.01,USD
IBOR-BLSH,Client,Price,mid,2024-11-26,38.35,USD
IBOR-BLSH,Client,Price,mid,2024-12-26,38.05,USD
IBOR-BLSH,Client,Price,mid,2025-01-25,38.96,USD
IBOR-BLSH,Client,Price,mid,2025-02-24,39.22,USD
IBOR-BLSH,Client,Price,mid,2025-03-26,38.05,USD
IBOR-BLSH,Client,Price,mid,2025-04-25,40.7,USD
IBOR-BLSH,Client,Price,mid,2025-05-25,41.54,USD
IBOR-XXI,Client,Price,mid,2024-01-01,7.25,USD
IBOR-XXI,Client,Price,mid,2024-01-31,6.85,USD
IBOR-XXI,Client,Price,mid,2024-03-01,6.98,USD
IBOR-XXI,Client,Price,mid,2024-03-31,7.07,USD
IBOR-XXI,Client,Price,mid,2024-04-30,7.04,USD
IBOR-XXI,Client,Price,mid,2024-05-30,7.25,USD
IBOR-XXI,Client,Price,mid,2024-06-29,7.14,USD
IBOR-XXI,Client,Price,mid,2024-07-29,7.19,USD
IBOR-XXI,Client,Price,mid,2024-08-28,7.73,USD
IBOR-XXI,Client,Price,mid,2024-09-27,7.41,USD
IBOR-XXI,Client,Price,mid,2024-10-27,7.45,USD
IBOR-XXI,Client,Price,mid,2024-11-26,7.72,USD
IBOR-XXI,Client,Price,mid,2024-12-26,7.61,USD
IBOR-XXI,Client,Price,mid,2025-01-25,7.71,USD
IBOR-XXI,Client,Price,mid,2025-02-24,7.69,USD
IBOR-XXI,Client,Price,mid,2025-03-26,7.48,USD
IBOR-XXI,Client,Price,mid,2025-04-25,7.83,USD
IBOR-XXI,Client,Price,mid,2025-05-25,7.63,USD
IBOR-IFX,Client,Price,mid,2024-01-01,52.91,EUR
IBOR-IFX,Client,Price,mid,2024-01-31,50.85,EUR
IBOR-IFX,Client,Price,mid,2024-03-01,55.25,EUR
IBOR-IFX,Client,Price,mid,2024-03-31,55.46,EUR
IBOR-IFX,Client,Price,mid,2024-04-30,55.1,EUR
IBOR-IFX,Client,Price,mid,2024-05-30,54.91,EUR
IBOR-IFX,Client,Price,mid,2024-06-29,56.38,EUR
IBOR-IFX,Client,Price,mid,2024-07-29,52.48,EUR
IBOR-IFX,Client,Price,mid,2024-08-28,54.61,EUR
IBOR-IFX,Client,Price,mid,2024-09-27,56.88,EUR
IBOR-IFX,Client,Price,mid,2024-10-27,58.31,EUR
IBOR-IFX,Client,Price,mid,2024-11-26,58.04,EUR
IBOR-IFX,Client,Price,mid,2024-12-26,56.84,EUR
IBOR-IFX,Client,Price,mid,2025-01-25,59.46,EUR
IBOR-IFX,Client,Price,mid,2025-02-24,58.89,EUR
IBOR-IFX,Client,Price,mid,2025-03-26,58.26,EUR
IBOR-IFX,Client,Price,mid,2025-04-25,61.37,EUR
IBOR-IFX,Client,Price,mid,2025-05-25,60.89,EUR
IBOR-601318,Client,Price,mid,2024-01-01,7.46,CNY
IBOR-601318,Client,Price,mid,2024-01-31,7.4,CNY
IBOR-601318,Client,Price,mid,2024-03-01,7.48,CNY
IBOR-601318,Client,Price,mid,2024-03-31,7.45,CNY
IBOR-601318,Client,Price,mid,2024-04-30,7.22,CNY
IBOR-601318,Client,Price,mid,2024-05-30,7.27,CNY
IBOR-601318,Client,Price,mid,2024-06-29,7.21,CNY
IBOR-601318,Client,Price,mid,2024-07-29,8.38,CNY
IBOR-601318,Client,Price,mid,2024-08-28,7.45,CNY
IBOR-601318,Client,Price,mid,2024-09-27,7.74,CNY
IBOR-601318,Client,Price,mid,2024-10-27,7.77,CNY
IBOR-601318,Client,Price,mid,2024-11-26,7.86,CNY
IBOR-601318,Client,Price,mid,2024-12-26,7.85,CNY
IBOR-601318,Client,Price,mid,2025-01-25,7.6,CNY
IBOR-601318,Client,Price,mid,2025-02-24,7.89,CNY
IBOR-601318,Client,Price,mid,2025-03-26,7.86,CNY
IBOR-601318,Client,Price,mid,2025-04-25,8.25,CNY
IBOR-601318,Client,Price,mid,2025-05-25,8.18,CNY
IBOR-KEEL,Client,Price,mid,2024-01-01,2.4,USD
IBOR-KEEL,Client,Price,mid,2024-01-31,2.5,USD
IBOR-KEEL,Client,Price,mid,2024-03-01,2.45,USD
IBOR-KEEL,Client,Price,mid,2024-03-31,2.61,USD
IBOR-KEEL,Client,Price,mid,2024-04-30,2.52,USD
IBOR-KEEL,Client,Price,mid,2024-05-30,2.6,USD
IBOR-KEEL,Client,Price,mid,2024-06-29,2.49,USD
IBOR-KEEL,Client,Price,mid,2024-07-29,2.68,USD
IBOR-KEEL,Client,Price,mid,2024-08-28,2.61,USD
IBOR-KEEL,Client,Price,mid,2024-09-27,2.71,USD
IBOR-KEEL,Client,Price,mid,2024-10-27,2.73,USD
IBOR-KEEL,Client,Price,mid,2024-11-26,2.71,USD
IBOR-KEEL,Client,Price,mid,2024-12-26,2.76,USD
IBOR-KEEL,Client,Price,mid,2025-01-25,2.74,USD
IBOR-KEEL,Client,Price,mid,2025-02-24,2.91,USD
IBOR-KEEL,Client,Price,mid,2025-03-26,2.9,USD
IBOR-KEEL,Client,Price,mid,2025-04-25,2.88,USD
IBOR-KEEL,Client,Price,mid,2025-05-25,2.76,USD
IBOR-HOOD,Client,Price,mid,2024-01-01,67.05,USD
IBOR-HOOD,Client,Price,mid,2024-01-31,68.81,USD
IBOR-HOOD,Client,Price,mid,2024-03-01,70.52,USD
IBOR-HOOD,Client,Price,mid,2024-03-31,72.91,USD
IBOR-HOOD,Client,Price,mid,2024-04-30,70.29,USD
IBOR-HOOD,Client,Price,mid,2024-05-30,76.08,USD
IBOR-HOOD,Client,Price,mid,2024-06-29,73.87,USD
IBOR-HOOD,Client,Price,mid,2024-07-29,69.59,USD
IBOR-HOOD,Client,Price,mid,2024-08-28,74.06,USD
IBOR-HOOD,Client,Price,mid,2024-09-27,69.55,USD
IBOR-HOOD,Client,Price,mid,2024-10-27,74.75,USD
IBOR-HOOD,Client,Price,mid,2024-11-26,75.93,USD
IBOR-HOOD,Client,Price,mid,2024-12-26,76.46,USD
IBOR-HOOD,Client,Price,mid,2025-01-25,77.85,USD
IBOR-HOOD,Client,Price,mid,2025-02-24,78.36,USD
IBOR-HOOD,Client,Price,mid,2025-03-26,78.56,USD
IBOR-HOOD,Client,Price,mid,2025-04-25,84.4,USD
IBOR-HOOD,Client,Price,mid,2025-05-25,84.38,USD
IBOR-BTDR,Client,Price,mid,2024-01-01,9.22,USD
IBOR-BTDR,Client,Price,mid,2024-01-31,10.12,USD
IBOR-BTDR,Client,Price,mid,2024-03-01,9.24,USD
IBOR-BTDR,Client,Price,mid,2024-03-31,9.61,USD
IBOR-BTDR,Client,Price,mid,2024-04-30,10.5,USD
IBOR-BTDR,Client,Price,mid,2024-05-30,9.32,USD
IBOR-BTDR,Client,Price,mid,2024-06-29,10.36,USD
IBOR-BTDR,Client,Price,mid,2024-07-29,9.84,USD
IBOR-BTDR,Client,Price,mid,2024-08-28,10.31,USD
IBOR-BTDR,Client,Price,mid,2024-09-27,10.39,USD
IBOR-BTDR,Client,Price,mid,2024-10-27,11.12,USD
IBOR-BTDR,Client,Price,mid,2024-11-26,10.37,USD
IBOR-BTDR,Client,Price,mid,2024-12-26,10.71,USD
IBOR-BTDR,Client,Price,mid,2025-01-25,11.04,USD
IBOR-BTDR,Client,Price,mid,2025-02-24,10.84,USD
IBOR-BTDR,Client,Price,mid,2025-03-26,10.74,USD
IBOR-BTDR,Client,Price,mid,2025-04-25,11.09,USD
IBOR-BTDR,Client,Price,mid,2025-05-25,11.24,USD
IBOR-PYPL,Client,Price,mid,2024-01-01,43.51,USD
IBOR-PYPL,Client,Price,mid,2024-01-31,41.2,USD
IBOR-PYPL,Client,Price,mid,2024-03-01,42.35,USD
IBOR-PYPL,Client,Price,mid,2024-03-31,43.92,USD
IBOR-PYPL,Client,Price,mid,2024-04-30,43.6,USD
IBOR-PYPL,Client,Price,mid,2024-05-30,43.99,USD
IBOR-PYPL,Client,Price,mid,2024-06-29,44.65,USD
IBOR-PYPL,Client,Price,mid,2024-07-29,44.05,USD
IBOR-PYPL,Client,Price,mid,2024-08-28,44.31,USD
IBOR-PYPL,Client,Price,mid,2024-09-27,46.57,USD
IBOR-PYPL,Client,Price,mid,2024-10-27,44.7,USD
IBOR-PYPL,Client,Price,mid,2024-11-26,48.48,USD
IBOR-PYPL,Client,Price,mid,2024-12-26,47.48,USD
IBOR-PYPL,Client,Price,mid,2025-01-25,45.67,USD
IBOR-PYPL,Client,Price,mid,2025-02-24,48.41,USD
IBOR-PYPL,Client,Price,mid,2025-03-26,48.65,USD
IBOR-PYPL,Client,Price,mid,2025-04-25,49.95,USD
IBOR-PYPL,Client,Price,mid,2025-05-25,50.95,USD
IBOR-ETOR,Client,Price,mid,2024-01-01,30.71,USD
IBOR-ETOR,Client,Price,mid,2024-01-31,30.64,USD
IBOR-ETOR,Client,Price,mid,2024-03-01,31.05,USD
IBOR-ETOR,Client,Price,mid,2024-03-31,30.95,USD
IBOR-ETOR,Client,Price,mid,2024-04-30,31.51,USD
IBOR-ETOR,Client,Price,mid,2024-05-30,32.95,USD
IBOR-ETOR,Client,Price,mid,2024-06-29,32.96,USD
IBOR-ETOR,Client,Price,mid,2024-07-29,32.71,USD
IBOR-ETOR,Client,Price,mid,2024-08-28,32.74,USD
IBOR-ETOR,Client,Price,mid,2024-09-27,34.24,USD
IBOR-ETOR,Client,Price,mid,2024-10-27,33.61,USD
IBOR-ETOR,Client,Price,mid,2024-11-26,33.32,USD
IBOR-ETOR,Client,Price,mid,2024-12-26,34.6,USD
IBOR-ETOR,Client,Price,mid,2025-01-25,34.78,USD
IBOR-ETOR,Client,Price,mid,2025-02-24,34.21,USD
IBOR-ETOR,Client,Price,mid,2025-03-26,36.59,USD
IBOR-ETOR,Client,Price,mid,2025-04-25,36.92,USD
IBOR-ETOR,Client,Price,mid,2025-05-25,36.34,USD
IBOR-863,Client,Price,mid,2024-01-01,1.38,HKD
IBOR-863,Client,Price,mid,2024-01-31,1.42,HKD
IBOR-863,Client,Price,mid,2024-03-01,1.4,HKD
IBOR-863,Client,Price,mid,2024-03-31,1.46,HKD
IBOR-863,Client,Price,mid,2024-04-30,1.51,HKD
IBOR-863,Client,Price,mid,2024-05-30,1.45,HKD
IBOR-863,Client,Price,mid,2024-06-29,1.48,HKD
IBOR-863,Client,Price,mid,2024-07-29,1.51,HKD
IBOR-863,Client,Price,mid,2024-08-28,1.47,HKD
IBOR-863,Client,Price,mid,2024-09-27,1.44,HKD
IBOR-863,Client,Price,mid,2024-10-27,1.56,HKD
IBOR-863,Client,Price,mid,2024-11-26,1.45,HKD
IBOR-863,Client,Price,mid,2024-12-26,1.63,HKD
IBOR-863,Client,Price,mid,2025-01-25,1.59,HKD
IBOR-863,Client,Price,mid,2025-02-24,1.58,HKD
IBOR-863,Client,Price,mid,2025-03-26,1.58,HKD
IBOR-863,Client,Price,mid,2025-04-25,1.68,HKD
IBOR-863,Client,Price,mid,2025-05-25,1.56,HKD
IBOR-XYZ,Client,Price,mid,2024-01-01,56.69,USD
IBOR-XYZ,Client,Price,mid,2024-01-31,58.44,USD
IBOR-XYZ,Client,Price,mid,2024-03-01,59.72,USD
IBOR-XYZ,Client,Price,mid,2024-03-31,58.75,USD
IBOR-XYZ,Client,Price,mid,2024-04-30,61.75,USD
IBOR-XYZ,Client,Price,mid,2024-05-30,62.29,USD
IBOR-XYZ,Client,Price,mid,2024-06-29,60.89,USD
IBOR-XYZ,Client,Price,mid,2024-07-29,66.51,USD
IBOR-XYZ,Client,Price,mid,2024-08-28,60.84,USD
IBOR-XYZ,Client,Price,mid,2024-09-27,61.66,USD
IBOR-XYZ,Client,Price,mid,2024-10-27,65.69,USD
IBOR-XYZ,Client,Price,mid,2024-11-26,65.05,USD
IBOR-XYZ,Client,Price,mid,2024-12-26,66.93,USD
IBOR-XYZ,Client,Price,mid,2025-01-25,65.35,USD
IBOR-XYZ,Client,Price,mid,2025-02-24,65.07,USD
IBOR-XYZ,Client,Price,mid,2025-03-26,66.45,USD
IBOR-XYZ,Client,Price,mid,2025-04-25,66.95,USD
IBOR-XYZ,Client,Price,mid,2025-05-25,70.06,USD
IBOR-BTGO,Client,Price,mid,2024-01-01,8.36,USD
IBOR-BTGO,Client,Price,mid,2024-01-31,8.81,USD
IBOR-BTGO,Client,Price,mid,2024-03-01,8.84,USD
IBOR-BTGO,Client,Price,mid,2024-03-31,9.06,USD
IBOR-BTGO,Client,Price,mid,2024-04-30,9.1,USD
IBOR-BTGO,Client,Price,mid,2024-05-30,9.15,USD
IBOR-BTGO,Client,Price,mid,2024-06-29,9.23,USD
IBOR-BTGO,Client,Price,mid,2024-07-29,8.93,USD
IBOR-BTGO,Client,Price,mid,2024-08-28,9.09,USD
IBOR-BTGO,Client,Price,mid,2024-09-27,8.7,USD
IBOR-BTGO,Client,Price,mid,2024-10-27,9.42,USD
IBOR-BTGO,Client,Price,mid,2024-11-26,9.21,USD
IBOR-BTGO,Client,Price,mid,2024-12-26,9.62,USD
IBOR-BTGO,Client,Price,mid,2025-01-25,9.74,USD
IBOR-BTGO,Client,Price,mid,2025-02-24,9.26,USD
IBOR-BTGO,Client,Price,mid,2025-03-26,9.45,USD
IBOR-BTGO,Client,Price,mid,2025-04-25,9.73,USD
IBOR-BTGO,Client,Price,mid,2025-05-25,9.76,USD
IBOR-HIVE,Client,Price,mid,2024-01-01,1.97,USD
IBOR-HIVE,Client,Price,mid,2024-01-31,1.89,USD
IBOR-HIVE,Client,Price,mid,2024-03-01,2.0,USD
IBOR-HIVE,Client,Price,mid,2024-03-31,1.9,USD
IBOR-HIVE,Client,Price,mid,2024-04-30,1.88,USD
IBOR-HIVE,Client,Price,mid,2024-05-30,2.1,USD
IBOR-HIVE,Client,Price,mid,2024-06-29,1.98,USD
IBOR-HIVE,Client,Price,mid,2024-07-29,2.05,USD
IBOR-HIVE,Client,Price,mid,2024-08-28,2.01,USD
IBOR-HIVE,Client,Price,mid,2024-09-27,2.03,USD
IBOR-HIVE,Client,Price,mid,2024-10-27,2.12,USD
IBOR-HIVE,Client,Price,mid,2024-11-26,2.14,USD
IBOR-HIVE,Client,Price,mid,2024-12-26,2.25,USD
IBOR-HIVE,Client,Price,mid,2025-01-25,2.24,USD
IBOR-HIVE,Client,Price,mid,2025-02-24,2.21,USD
IBOR-HIVE,Client,Price,mid,2025-03-26,2.29,USD
IBOR-HIVE,Client,Price,mid,2025-04-25,2.34,USD
IBOR-HIVE,Client,Price,mid,2025-05-25,2.31,USD
IBOR-BTBT,Client,Price,mid,2024-01-01,1.27,USD
IBOR-BTBT,Client,Price,mid,2024-01-31,1.35,USD
IBOR-BTBT,Client,Price,mid,2024-03-01,1.4,USD
IBOR-BTBT,Client,Price,mid,2024-03-31,1.36,USD
IBOR-BTBT,Client,Price,mid,2024-04-30,1.42,USD
IBOR-BTBT,Client,Price,mid,2024-05-30,1.4,USD
IBOR-BTBT,Client,Price,mid,2024-06-29,1.41,USD
IBOR-BTBT,Client,Price,mid,2024-07-29,1.33,USD
IBOR-BTBT,Client,Price,mid,2024-08-28,1.34,USD
IBOR-BTBT,Client,Price,mid,2024-09-27,1.4,USD
IBOR-BTBT,Client,Price,mid,2024-10-27,1.34,USD
IBOR-BTBT,Client,Price,mid,2024-11-26,1.4,USD
IBOR-BTBT,Client,Price,mid,2024-12-26,1.48,USD
IBOR-BTBT,Client,Price,mid,2025-01-25,1.43,USD
IBOR-BTBT,Client,Price,mid,2025-02-24,1.49,USD
IBOR-BTBT,Client,Price,mid,2025-03-26,1.42,USD
IBOR-BTBT,Client,Price,mid,2025-04-25,1.47,USD
IBOR-BTBT,Client,Price,mid,2025-05-25,1.55,USD
IBOR-CAN,Client,Price,mid,2024-01-01,0.42,USD
IBOR-CAN,Client,Price,mid,2024-01-31,0.42,USD
IBOR-CAN,Client,Price,mid,2024-03-01,0.45,USD
IBOR-CAN,Client,Price,mid,2024-03-31,0.45,USD
IBOR-CAN,Client,Price,mid,2024-04-30,0.42,USD
IBOR-CAN,Client,Price,mid,2024-05-30,0.46,USD
IBOR-CAN,Client,Price,mid,2024-06-29,0.43,USD
IBOR-CAN,Client,Price,mid,2024-07-29,0.44,USD
IBOR-CAN,Client,Price,mid,2024-08-28,0.45,USD
IBOR-CAN,Client,Price,mid,2024-09-27,0.47,USD
IBOR-CAN,Client,Price,mid,2024-10-27,0.44,USD
IBOR-CAN,Client,Price,mid,2024-11-26,0.47,USD
IBOR-CAN,Client,Price,mid,2024-12-26,0.47,USD
IBOR-CAN,Client,Price,mid,2025-01-25,0.48,USD
IBOR-CAN,Client,Price,mid,2025-02-24,0.47,USD
IBOR-CAN,Client,Price,mid,2025-03-26,0.49,USD
IBOR-CAN,Client,Price,mid,2025-04-25,0.47,USD
IBOR-CAN,Client,Price,mid,2025-05-25,0.5,USD
IBOR-3887,Client,Price,mid,2024-01-01,0.46,HKD
IBOR-3887,Client,Price,mid,2024-01-31,0.43,HKD
IBOR-3887,Client,Price,mid,2024-03-01,0.47,HKD
IBOR-3887,Client,Price,mid,2024-03-31,0.47,HKD
IBOR-3887,Client,Price,mid,2024-04-30,0.46,HKD
IBOR-3887,Client,Price,mid,2024-05-30,0.46,HKD
IBOR-3887,Client,Price,mid,2024-06-29,0.47,HKD
IBOR-3887,Client,Price,mid,2024-07-29,0.46,HKD
IBOR-3887,Client,Price,mid,2024-08-28,0.51,HKD
IBOR-3887,Client,Price,mid,2024-09-27,0.47,HKD
IBOR-3887,Client,Price,mid,2024-10-27,0.48,HKD
IBOR-3887,Client,Price,mid,2024-11-26,0.52,HKD
IBOR-3887,Client,Price,mid,2024-12-26,0.51,HKD
IBOR-3887,Client,Price,mid,2025-01-25,0.52,HKD
IBOR-3887,Client,Price,mid,2025-02-24,0.54,HKD
IBOR-3887,Client,Price,mid,2025-03-26,0.51,HKD
IBOR-3887,Client,Price,mid,2025-04-25,0.5,HKD
